an array,the array,the size,the memory,NumPy,a NumPy program,1,105,13,,problem_402
an array,the array,the size,the values,NumPy,a NumPy program,1,105,13,,problem_402
an array,the array,the memory,the values,NumPy,a NumPy program,1,105,13,,problem_402
an array,the size,the memory,the values,NumPy,a NumPy program,1,105,13,,problem_402
the array,the size,the memory,the values,NumPy,a NumPy program,1,105,13,,problem_402
the value,a Python program,an integer,that,n+nn+nnn,,,,,,problem_403
n+nn+nnn,the value,a Python program,that,,,,,,,problem_403
n+nn+nnn,the value,an integer,that,,,,,,,problem_403
n+nn+nnn,a Python program,an integer,that,,,,,,,problem_403
the value,a Python program,an integer,that,,,,,,,problem_403
the smallest second index value,second,a tuple,a list,Python,a Python program,tuples,,,,problem_404
tuples,the smallest second index value,second,a tuple,a list,a Python program,,,,,problem_404
tuples,the smallest second index value,second,a tuple,Python,a Python program,,,,,problem_404
tuples,the smallest second index value,second,a list,Python,a Python program,,,,,problem_404
tuples,the smallest second index value,a tuple,a list,Python,a Python program,,,,,problem_404
tuples,second,a tuple,a list,Python,a Python program,,,,,problem_404
the smallest second index value,second,a tuple,a list,Python,a Python program,,,,,problem_404
table style,Pandas,a Pandas program,a dataframe,the dataframe,four columns,ten rows,four,ten,random values,problem_405
random values,table style,Pandas,a Pandas program,a dataframe,the dataframe,four columns,ten rows,ten,,problem_405
random values,table style,Pandas,a Pandas program,a dataframe,the dataframe,four columns,four,ten,,problem_405
random values,table style,Pandas,a Pandas program,a dataframe,the dataframe,ten rows,four,ten,,problem_405
random values,table style,Pandas,a Pandas program,a dataframe,four columns,ten rows,four,ten,,problem_405
random values,table style,Pandas,a Pandas program,the dataframe,four columns,ten rows,four,ten,,problem_405
random values,table style,Pandas,a dataframe,the dataframe,four columns,ten rows,four,ten,,problem_405
random values,table style,a Pandas program,a dataframe,the dataframe,four columns,ten rows,four,ten,,problem_405
random values,Pandas,a Pandas program,a dataframe,the dataframe,four columns,ten rows,four,ten,,problem_405
table style,Pandas,a Pandas program,a dataframe,the dataframe,four columns,ten rows,four,ten,,problem_405
headers,NumPy,Pandas,a NumPy program,NumPy array,,,,,,problem_406
NumPy array,headers,NumPy,a NumPy program,,,,,,,problem_406
NumPy array,headers,Pandas,a NumPy program,,,,,,,problem_406
NumPy array,NumPy,Pandas,a NumPy program,,,,,,,problem_406
headers,NumPy,Pandas,a NumPy program,,,,,,,problem_406
a given array,NumPy,a NumPy program,all elements,2p,,,,,,problem_407
2p,a given array,NumPy,all elements,,,,,,,problem_407
2p,a given array,a NumPy program,all elements,,,,,,,problem_407
2p,NumPy,a NumPy program,all elements,,,,,,,problem_407
a given array,NumPy,a NumPy program,all elements,,,,,,,problem_407
dataframe background,Color black and font color,Pandas,a Pandas program,four columns,ten rows,a dataframe,four,ten,random values,problem_408
random values,dataframe background,Color black and font color,Pandas,a Pandas program,four columns,ten rows,a dataframe,ten,,problem_408
random values,dataframe background,Color black and font color,Pandas,a Pandas program,four columns,ten rows,four,ten,,problem_408
random values,dataframe background,Color black and font color,Pandas,a Pandas program,four columns,a dataframe,four,ten,,problem_408
random values,dataframe background,Color black and font color,Pandas,a Pandas program,ten rows,a dataframe,four,ten,,problem_408
random values,dataframe background,Color black and font color,Pandas,four columns,ten rows,a dataframe,four,ten,,problem_408
random values,dataframe background,Color black and font color,a Pandas program,four columns,ten rows,a dataframe,four,ten,,problem_408
random values,dataframe background,Pandas,a Pandas program,four columns,ten rows,a dataframe,four,ten,,problem_408
random values,Color black and font color,Pandas,a Pandas program,four columns,ten rows,a dataframe,four,ten,,problem_408
dataframe background,Color black and font color,Pandas,a Pandas program,four columns,ten rows,a dataframe,four,ten,,problem_408
first,the first and third rows,NumPy,first and third elements,a NumPy program,a given (4x4) array,4x4,third,,,problem_409
third,first,the first and third rows,NumPy,first and third elements,a NumPy program,4x4,,,,problem_409
third,first,the first and third rows,NumPy,first and third elements,a given (4x4) array,4x4,,,,problem_409
third,first,the first and third rows,NumPy,a NumPy program,a given (4x4) array,4x4,,,,problem_409
third,first,the first and third rows,first and third elements,a NumPy program,a given (4x4) array,4x4,,,,problem_409
third,first,NumPy,first and third elements,a NumPy program,a given (4x4) array,4x4,,,,problem_409
third,the first and third rows,NumPy,first and third elements,a NumPy program,a given (4x4) array,4x4,,,,problem_409
first,the first and third rows,NumPy,first and third elements,a NumPy program,a given (4x4) array,4x4,,,,problem_409
Python,a Python program,two values,three,two,zero,three given integers,,,,problem_410
three given integers,Python,a Python program,two values,three,zero,,,,,problem_410
three given integers,Python,a Python program,two values,two,zero,,,,,problem_410
three given integers,Python,a Python program,three,two,zero,,,,,problem_410
three given integers,Python,two values,three,two,zero,,,,,problem_410
three given integers,a Python program,two values,three,two,zero,,,,,problem_410
Python,a Python program,two values,three,two,zero,,,,,problem_410
MultiIndex,index,various levels,Pandas,a DataFrame,a Pandas program,a MultiIndex,DataFrame,,,problem_411
DataFrame,MultiIndex,index,various levels,Pandas,a DataFrame,a MultiIndex,,,,problem_411
DataFrame,MultiIndex,index,various levels,Pandas,a Pandas program,a MultiIndex,,,,problem_411
DataFrame,MultiIndex,index,various levels,a DataFrame,a Pandas program,a MultiIndex,,,,problem_411
DataFrame,MultiIndex,index,Pandas,a DataFrame,a Pandas program,a MultiIndex,,,,problem_411
DataFrame,MultiIndex,various levels,Pandas,a DataFrame,a Pandas program,a MultiIndex,,,,problem_411
DataFrame,index,various levels,Pandas,a DataFrame,a Pandas program,a MultiIndex,,,,problem_411
MultiIndex,index,various levels,Pandas,a DataFrame,a Pandas program,a MultiIndex,,,,problem_411
a given array,NumPy,a NumPy program,each row,each column,all elements,sum,,,,problem_412
sum,a given array,NumPy,a NumPy program,each row,all elements,,,,,problem_412
sum,a given array,NumPy,a NumPy program,each column,all elements,,,,,problem_412
sum,a given array,NumPy,each row,each column,all elements,,,,,problem_412
sum,a given array,a NumPy program,each row,each column,all elements,,,,,problem_412
sum,NumPy,a NumPy program,each row,each column,all elements,,,,,problem_412
a given array,NumPy,a NumPy program,each row,each column,all elements,,,,,problem_412
elements,a given list,Python,a Python program,which,specified number,,,,,problem_413
specified number,elements,a given list,Python,which,,,,,,problem_413
specified number,elements,a given list,a Python program,which,,,,,,problem_413
specified number,elements,Python,a Python program,which,,,,,,problem_413
specified number,a given list,Python,a Python program,which,,,,,,problem_413
elements,a given list,Python,a Python program,which,,,,,,problem_413
tuples,a given list,Python,a Python program,specified element,,,,,,problem_414
specified element,tuples,a given list,a Python program,,,,,,,problem_414
specified element,tuples,Python,a Python program,,,,,,,problem_414
specified element,a given list,Python,a Python program,,,,,,,problem_414
tuples,a given list,Python,a Python program,,,,,,,problem_414
Other axes,axes,their original order,NumPy,a NumPy program,an array,new positions,,,,problem_415
new positions,Other axes,axes,their original order,NumPy,an array,,,,,problem_415
new positions,Other axes,axes,their original order,a NumPy program,an array,,,,,problem_415
new positions,Other axes,axes,NumPy,a NumPy program,an array,,,,,problem_415
new positions,Other axes,their original order,NumPy,a NumPy program,an array,,,,,problem_415
new positions,axes,their original order,NumPy,a NumPy program,an array,,,,,problem_415
Other axes,axes,their original order,NumPy,a NumPy program,an array,,,,,problem_415
a given list,a Python program,the letters,string,,,,,,,problem_416
string,a given list,the letters,,,,,,,,problem_416
string,a Python program,the letters,,,,,,,,problem_416
a given list,a Python program,the letters,,,,,,,,problem_416
a given list,a Python program,the most frequent element,numbers,,,,,,,problem_417
numbers,a given list,the most frequent element,,,,,,,,problem_417
numbers,a Python program,the most frequent element,,,,,,,,problem_417
a given list,a Python program,the most frequent element,,,,,,,,problem_417
first,the smallest multiple,Python,a Python program,the factors,the first n numbers,,,,,problem_418
the first n numbers,first,the smallest multiple,Python,the factors,,,,,,problem_418
the first n numbers,first,the smallest multiple,a Python program,the factors,,,,,,problem_418
the first n numbers,first,Python,a Python program,the factors,,,,,,problem_418
the first n numbers,the smallest multiple,Python,a Python program,the factors,,,,,,problem_418
first,the smallest multiple,Python,a Python program,the factors,,,,,,problem_418
another array,data,NumPy,a NumPy program,a given array,,,,,,problem_419
a given array,another array,data,a NumPy program,,,,,,,problem_419
a given array,another array,NumPy,a NumPy program,,,,,,,problem_419
a given array,data,NumPy,a NumPy program,,,,,,,problem_419
another array,data,NumPy,a NumPy program,,,,,,,problem_419
the groups,Pandas,a Pandas program,two columns,a dataset,two,the aggregated results,,,,problem_420
the aggregated results,the groups,Pandas,a Pandas program,two columns,two,,,,,problem_420
the aggregated results,the groups,Pandas,a Pandas program,a dataset,two,,,,,problem_420
the aggregated results,the groups,Pandas,two columns,a dataset,two,,,,,problem_420
the aggregated results,the groups,a Pandas program,two columns,a dataset,two,,,,,problem_420
the aggregated results,Pandas,a Pandas program,two columns,a dataset,two,,,,,problem_420
the groups,Pandas,a Pandas program,two columns,a dataset,two,,,,,problem_420
all None items,Python,a Python program,the indexes,a given list,,,,,,problem_421
a given list,all None items,Python,the indexes,,,,,,,problem_421
a given list,all None items,a Python program,the indexes,,,,,,,problem_421
a given list,Python,a Python program,the indexes,,,,,,,problem_421
all None items,Python,a Python program,the indexes,,,,,,,problem_421
a given multiline string,Python,a list,a Python program,lines,,,,,,problem_422
lines,a given multiline string,Python,a Python program,,,,,,,problem_422
lines,a given multiline string,a list,a Python program,,,,,,,problem_422
lines,Python,a list,a Python program,,,,,,,problem_422
a given multiline string,Python,a list,a Python program,,,,,,,problem_422
lists,the CSV file,a csv file,Python,the content,a Python list,a Python program,CSV,,,problem_423
CSV,lists,the CSV file,a csv file,Python,the content,a Python program,,,,problem_423
CSV,lists,the CSV file,a csv file,Python,a Python list,a Python program,,,,problem_423
CSV,lists,the CSV file,a csv file,the content,a Python list,a Python program,,,,problem_423
CSV,lists,the CSV file,Python,the content,a Python list,a Python program,,,,problem_423
CSV,lists,a csv file,Python,the content,a Python list,a Python program,,,,problem_423
CSV,the CSV file,a csv file,Python,the content,a Python list,a Python program,,,,problem_423
lists,the CSV file,a csv file,Python,the content,a Python list,a Python program,,,,problem_423
a lower case letter,a capital letter,a minimum length,a given string,Python,a number,a Python program,lambda,,,problem_424
lambda,a lower case letter,a capital letter,a minimum length,a given string,Python,a Python program,,,,problem_424
lambda,a lower case letter,a capital letter,a minimum length,a given string,a number,a Python program,,,,problem_424
lambda,a lower case letter,a capital letter,a minimum length,Python,a number,a Python program,,,,problem_424
lambda,a lower case letter,a capital letter,a given string,Python,a number,a Python program,,,,problem_424
lambda,a lower case letter,a minimum length,a given string,Python,a number,a Python program,,,,problem_424
lambda,a capital letter,a minimum length,a given string,Python,a number,a Python program,,,,problem_424
a lower case letter,a capital letter,a minimum length,a given string,Python,a number,a Python program,,,,problem_424
an operating system command,Python,a Python program,the os module,,,,,,,problem_425
the os module,an operating system command,a Python program,,,,,,,,problem_425
the os module,Python,a Python program,,,,,,,,problem_425
an operating system command,Python,a Python program,,,,,,,,problem_425
MSHA ID,MSHA,the given excel data,"""Labor Hours",Pandas,a Pandas program,a subtotal,coalpublic2013.xlsx,,,problem_426
coalpublic2013.xlsx,MSHA ID,MSHA,the given excel data,"""Labor Hours",Pandas,a subtotal,,,,problem_426
coalpublic2013.xlsx,MSHA ID,MSHA,the given excel data,"""Labor Hours",a Pandas program,a subtotal,,,,problem_426
coalpublic2013.xlsx,MSHA ID,MSHA,the given excel data,Pandas,a Pandas program,a subtotal,,,,problem_426
coalpublic2013.xlsx,MSHA ID,MSHA,"""Labor Hours",Pandas,a Pandas program,a subtotal,,,,problem_426
coalpublic2013.xlsx,MSHA ID,the given excel data,"""Labor Hours",Pandas,a Pandas program,a subtotal,,,,problem_426
coalpublic2013.xlsx,MSHA,the given excel data,"""Labor Hours",Pandas,a Pandas program,a subtotal,,,,problem_426
MSHA ID,MSHA,the given excel data,"""Labor Hours",Pandas,a Pandas program,a subtotal,,,,problem_426
a given SQLite table,rows,Python,a Python program,the number,SQLite,,,,,problem_427
SQLite,a given SQLite table,rows,Python,the number,,,,,,problem_427
SQLite,a given SQLite table,rows,a Python program,the number,,,,,,problem_427
SQLite,a given SQLite table,Python,a Python program,the number,,,,,,problem_427
SQLite,rows,Python,a Python program,the number,,,,,,problem_427
a given SQLite table,rows,Python,a Python program,the number,,,,,,problem_427
consecutive duplicate elements,a given list,Python,a Python program,the frequency,numbers,,,,,problem_428
numbers,consecutive duplicate elements,a given list,Python,the frequency,,,,,,problem_428
numbers,consecutive duplicate elements,a given list,a Python program,the frequency,,,,,,problem_428
numbers,consecutive duplicate elements,Python,a Python program,the frequency,,,,,,problem_428
numbers,a given list,Python,a Python program,the frequency,,,,,,problem_428
consecutive duplicate elements,a given list,Python,a Python program,the frequency,,,,,,problem_428
integers,a given vector,NumPy,a NumPy program,a matrix,binary representation,,,,,problem_429
binary representation,integers,a given vector,NumPy,a matrix,,,,,,problem_429
binary representation,integers,a given vector,a NumPy program,a matrix,,,,,,problem_429
binary representation,integers,NumPy,a NumPy program,a matrix,,,,,,problem_429
binary representation,a given vector,NumPy,a NumPy program,a matrix,,,,,,problem_429
integers,a given vector,NumPy,a NumPy program,a matrix,,,,,,problem_429
the webpage python.org,Python,a Python program,all the h2 tags,four,first,,,,,problem_431
first,the webpage python.org,Python,a Python program,four,,,,,,problem_431
first,the webpage python.org,Python,all the h2 tags,four,,,,,,problem_431
first,the webpage python.org,a Python program,all the h2 tags,four,,,,,,problem_431
first,Python,a Python program,all the h2 tags,four,,,,,,problem_431
the webpage python.org,Python,a Python program,all the h2 tags,four,,,,,,problem_431
DataFrame,a given column,only proper case,a DataFrame,Pandas,a Pandas program,title case,,,,problem_432
title case,DataFrame,a given column,only proper case,a DataFrame,a Pandas program,,,,,problem_432
title case,DataFrame,a given column,only proper case,Pandas,a Pandas program,,,,,problem_432
title case,DataFrame,a given column,a DataFrame,Pandas,a Pandas program,,,,,problem_432
title case,DataFrame,only proper case,a DataFrame,Pandas,a Pandas program,,,,,problem_432
title case,a given column,only proper case,a DataFrame,Pandas,a Pandas program,,,,,problem_432
DataFrame,a given column,only proper case,a DataFrame,Pandas,a Pandas program,,,,,problem_432
a specific date,the next business month end,three business day(s,Pandas,a Pandas program,one,three,two,a specified date,,problem_433
a specified date,a specific date,the next business month end,three business day(s,Pandas,a Pandas program,one,two,,,problem_433
a specified date,a specific date,the next business month end,three business day(s,Pandas,a Pandas program,three,two,,,problem_433
a specified date,a specific date,the next business month end,three business day(s,Pandas,one,three,two,,,problem_433
a specified date,a specific date,the next business month end,three business day(s,a Pandas program,one,three,two,,,problem_433
a specified date,a specific date,the next business month end,Pandas,a Pandas program,one,three,two,,,problem_433
a specified date,a specific date,three business day(s,Pandas,a Pandas program,one,three,two,,,problem_433
a specified date,the next business month end,three business day(s,Pandas,a Pandas program,one,three,two,,,problem_433
a specific date,the next business month end,three business day(s,Pandas,a Pandas program,one,three,two,,,problem_433
Ea,Pandas,a Pandas program,WHO region,those records,world alcohol consumption dataset,,,,,problem_434
world alcohol consumption dataset,Ea,Pandas,a Pandas program,those records,,,,,,problem_434
world alcohol consumption dataset,Ea,Pandas,WHO region,those records,,,,,,problem_434
world alcohol consumption dataset,Ea,a Pandas program,WHO region,those records,,,,,,problem_434
world alcohol consumption dataset,Pandas,a Pandas program,WHO region,those records,,,,,,problem_434
Ea,Pandas,a Pandas program,WHO region,those records,,,,,,problem_434
single key-value pair,Python,a dictionary,a Python program,variables,,,,,,problem_435
variables,single key-value pair,Python,a Python program,,,,,,,problem_435
variables,single key-value pair,a dictionary,a Python program,,,,,,,problem_435
variables,Python,a dictionary,a Python program,,,,,,,problem_435
single key-value pair,Python,a dictionary,a Python program,,,,,,,problem_435
Python,a vowel,a Python program,a passed letter,,,,,,,problem_436
a passed letter,Python,a Python program,,,,,,,,problem_436
a passed letter,a vowel,a Python program,,,,,,,,problem_436
Python,a vowel,a Python program,,,,,,,,problem_436
five consecutive numbers,a list,a Python program,five,groups,,,,,,problem_437
groups,five consecutive numbers,a list,five,,,,,,,problem_437
groups,five consecutive numbers,a Python program,five,,,,,,,problem_437
groups,a list,a Python program,five,,,,,,,problem_437
five consecutive numbers,a list,a Python program,five,,,,,,,problem_437
the class wise roll number,Python,a Python program,tuples,,,,,,,problem_439
tuples,the class wise roll number,a Python program,,,,,,,,problem_439
tuples,Python,a Python program,,,,,,,,problem_439
the class wise roll number,Python,a Python program,,,,,,,,problem_439
the nth term,the Fibonacci sequence,a Python program,a list,Fibonacci,,,,,,problem_440
Fibonacci,the nth term,the Fibonacci sequence,a list,,,,,,,problem_440
Fibonacci,the nth term,a Python program,a list,,,,,,,problem_440
Fibonacci,the Fibonacci sequence,a Python program,a list,,,,,,,problem_440
the nth term,the Fibonacci sequence,a Python program,a list,,,,,,,problem_440
a Python program,0,1,Python,,,,,,,problem_442
Python,a Python program,1,,,,,,,,problem_442
Python,0,1,,,,,,,,problem_442
a Python program,0,1,,,,,,,,problem_442
specific words,a given list,Python,a Python program,lambda,,,,,,problem_443
lambda,specific words,a given list,a Python program,,,,,,,problem_443
lambda,specific words,Python,a Python program,,,,,,,problem_443
lambda,a given list,Python,a Python program,,,,,,,problem_443
specific words,a given list,Python,a Python program,,,,,,,problem_443
the said array,any array,a 12x12x4 array,NumPy,a NumPy program,12x12x4,random values,,,,problem_444
random values,the said array,any array,a 12x12x4 array,NumPy,12x12x4,,,,,problem_444
random values,the said array,any array,a 12x12x4 array,a NumPy program,12x12x4,,,,,problem_444
random values,the said array,any array,NumPy,a NumPy program,12x12x4,,,,,problem_444
random values,the said array,a 12x12x4 array,NumPy,a NumPy program,12x12x4,,,,,problem_444
random values,any array,a 12x12x4 array,NumPy,a NumPy program,12x12x4,,,,,problem_444
the said array,any array,a 12x12x4 array,NumPy,a NumPy program,12x12x4,,,,,problem_444
Pandas,a Pandas program,the equality,two,two given series,,,,,,problem_445
two given series,Pandas,a Pandas program,two,,,,,,,problem_445
two given series,Pandas,the equality,two,,,,,,,problem_445
two given series,a Pandas program,the equality,two,,,,,,,problem_445
Pandas,a Pandas program,the equality,two,,,,,,,problem_445
a given array,NumPy,a NumPy program,the factor,Singular Value Decomposition,,,,,,problem_446
Singular Value Decomposition,a given array,NumPy,the factor,,,,,,,problem_446
Singular Value Decomposition,a given array,a NumPy program,the factor,,,,,,,problem_446
Singular Value Decomposition,NumPy,a NumPy program,the factor,,,,,,,problem_446
a given array,NumPy,a NumPy program,the factor,,,,,,,problem_446
rows,MultiIndex,a MultiIndex levels,a single row,a specific value,Pandas,a Pandas program,DataFrame,,,problem_447
DataFrame,rows,MultiIndex,a MultiIndex levels,a single row,a specific value,a Pandas program,,,,problem_447
DataFrame,rows,MultiIndex,a MultiIndex levels,a single row,Pandas,a Pandas program,,,,problem_447
DataFrame,rows,MultiIndex,a MultiIndex levels,a specific value,Pandas,a Pandas program,,,,problem_447
DataFrame,rows,MultiIndex,a single row,a specific value,Pandas,a Pandas program,,,,problem_447
DataFrame,rows,a MultiIndex levels,a single row,a specific value,Pandas,a Pandas program,,,,problem_447
DataFrame,MultiIndex,a MultiIndex levels,a single row,a specific value,Pandas,a Pandas program,,,,problem_447
rows,MultiIndex,a MultiIndex levels,a single row,a specific value,Pandas,a Pandas program,,,,problem_447
missing values,a DataFrame,the total number,Pandas,a Pandas program,DataFrame,,,,,problem_448
DataFrame,missing values,a DataFrame,the total number,a Pandas program,,,,,,problem_448
DataFrame,missing values,a DataFrame,Pandas,a Pandas program,,,,,,problem_448
DataFrame,missing values,the total number,Pandas,a Pandas program,,,,,,problem_448
DataFrame,a DataFrame,the total number,Pandas,a Pandas program,,,,,,problem_448
missing values,a DataFrame,the total number,Pandas,a Pandas program,,,,,,problem_448
all amicable numbers,Python,a Python program,1,numbers,,,,,,problem_449
numbers,all amicable numbers,Python,1,,,,,,,problem_449
numbers,all amicable numbers,a Python program,1,,,,,,,problem_449
numbers,Python,a Python program,1,,,,,,,problem_449
all amicable numbers,Python,a Python program,1,,,,,,,problem_449
an array,a NumPy program,the most frequent value,NumPy,,,,,,,problem_451
NumPy,an array,the most frequent value,,,,,,,,problem_451
NumPy,a NumPy program,the most frequent value,,,,,,,,problem_451
an array,a NumPy program,the most frequent value,,,,,,,,problem_451
all lower and upper mixed case combinations,Python,a Python program,a given string,,,,,,,problem_452
a given string,all lower and upper mixed case combinations,a Python program,,,,,,,,problem_452
a given string,Python,a Python program,,,,,,,,problem_452
all lower and upper mixed case combinations,Python,a Python program,,,,,,,,problem_452
a given series,items,Pandas,a Pandas program,given positions,,,,,,problem_453
given positions,a given series,items,a Pandas program,,,,,,,problem_453
given positions,a given series,Pandas,a Pandas program,,,,,,,problem_453
given positions,items,Pandas,a Pandas program,,,,,,,problem_453
a given series,items,Pandas,a Pandas program,,,,,,,problem_453
the nested lists elements,Python,another list,a Python program,which,lambda,,,,,problem_454
lambda,the nested lists elements,Python,another list,which,,,,,,problem_454
lambda,the nested lists elements,Python,a Python program,which,,,,,,problem_454
lambda,the nested lists elements,another list,a Python program,which,,,,,,problem_454
lambda,Python,another list,a Python program,which,,,,,,problem_454
the nested lists elements,Python,another list,a Python program,which,,,,,,problem_454
first,the first and fourth columns,NumPy,a NumPy program,a given (4x4) array,all the elements,4x4,fourth,,,problem_455
fourth,first,the first and fourth columns,NumPy,a NumPy program,a given (4x4) array,4x4,,,,problem_455
fourth,first,the first and fourth columns,NumPy,a NumPy program,all the elements,4x4,,,,problem_455
fourth,first,the first and fourth columns,NumPy,a given (4x4) array,all the elements,4x4,,,,problem_455
fourth,first,the first and fourth columns,a NumPy program,a given (4x4) array,all the elements,4x4,,,,problem_455
fourth,first,NumPy,a NumPy program,a given (4x4) array,all the elements,4x4,,,,problem_455
fourth,the first and fourth columns,NumPy,a NumPy program,a given (4x4) array,all the elements,4x4,,,,problem_455
first,the first and fourth columns,NumPy,a NumPy program,a given (4x4) array,all the elements,4x4,,,,problem_455
Python,a Python program,the sequence,it,the patterns array,,,,,,problem_456
the patterns array,Python,a Python program,it,,,,,,,problem_456
the patterns array,Python,the sequence,it,,,,,,,problem_456
the patterns array,a Python program,the sequence,it,,,,,,,problem_456
Python,a Python program,the sequence,it,,,,,,,problem_456
keys,z,y,x,each key,a list,Python,fifth,a dictionary,keys x,problem_457
keys x,keys,z,y,x,each key,a list,Python,a dictionary,,problem_457
keys x,keys,z,y,x,each key,a list,fifth,a dictionary,,problem_457
keys x,keys,z,y,x,each key,Python,fifth,a dictionary,,problem_457
keys x,keys,z,y,x,a list,Python,fifth,a dictionary,,problem_457
keys x,keys,z,y,each key,a list,Python,fifth,a dictionary,,problem_457
keys x,keys,z,x,each key,a list,Python,fifth,a dictionary,,problem_457
keys x,keys,y,x,each key,a list,Python,fifth,a dictionary,,problem_457
keys x,z,y,x,each key,a list,Python,fifth,a dictionary,,problem_457
keys,z,y,x,each key,a list,Python,fifth,a dictionary,,problem_457
a specified year,this period,the properties,Pandas,a Pandas program,a yearly time period,,,,,problem_458
a yearly time period,a specified year,this period,the properties,a Pandas program,,,,,,problem_458
a yearly time period,a specified year,this period,Pandas,a Pandas program,,,,,,problem_458
a yearly time period,a specified year,the properties,Pandas,a Pandas program,,,,,,problem_458
a yearly time period,this period,the properties,Pandas,a Pandas program,,,,,,problem_458
a specified year,this period,the properties,Pandas,a Pandas program,,,,,,problem_458
the first line,a Python program,the indentation,first,,,,,,,problem_459
first,the first line,the indentation,,,,,,,,problem_459
first,a Python program,the indentation,,,,,,,,problem_459
the first line,a Python program,the indentation,,,,,,,,problem_459
first,NumPy,a NumPy program,an array,first element,,,,,,problem_460
first element,first,NumPy,an array,,,,,,,problem_460
first element,first,a NumPy program,an array,,,,,,,problem_460
first element,NumPy,a NumPy program,an array,,,,,,,problem_460
first,NumPy,a NumPy program,an array,,,,,,,problem_460
the examination schedule,Python,a Python program,the date,exam_st_date,,,,,,problem_461
exam_st_date,the examination schedule,Python,the date,,,,,,,problem_461
exam_st_date,the examination schedule,a Python program,the date,,,,,,,problem_461
exam_st_date,Python,a Python program,the date,,,,,,,problem_461
the examination schedule,Python,a Python program,the date,,,,,,,problem_461
a given string,number,Python,a Python program,non-empty substrings,,,,,,problem_462
non-empty substrings,a given string,number,a Python program,,,,,,,problem_462
non-empty substrings,a given string,Python,a Python program,,,,,,,problem_462
non-empty substrings,number,Python,a Python program,,,,,,,problem_462
a given string,number,Python,a Python program,,,,,,,problem_462
a given series,Pandas,a Pandas program,the order,index,,,,,,problem_463
index,a given series,Pandas,the order,,,,,,,problem_463
index,a given series,a Pandas program,the order,,,,,,,problem_463
index,Pandas,a Pandas program,the order,,,,,,,problem_463
a given series,Pandas,a Pandas program,the order,,,,,,,problem_463
the cross product,NumPy,a NumPy program,two,two given vectors,,,,,,problem_464
two given vectors,the cross product,NumPy,two,,,,,,,problem_464
two given vectors,the cross product,a NumPy program,two,,,,,,,problem_464
two given vectors,NumPy,a NumPy program,two,,,,,,,problem_464
the cross product,NumPy,a NumPy program,two,,,,,,,problem_464
a new line,each list,the print() function,a Python program,a nested lists,,,,,,problem_466
a nested lists,a new line,each list,a Python program,,,,,,,problem_466
a nested lists,a new line,the print() function,a Python program,,,,,,,problem_466
a nested lists,each list,the print() function,a Python program,,,,,,,problem_466
a new line,each list,the print() function,a Python program,,,,,,,problem_466
a given doubly linked list,the item,Python,a Python program,a specific item,,,,,,problem_467
a specific item,a given doubly linked list,the item,a Python program,,,,,,,problem_467
a specific item,a given doubly linked list,Python,a Python program,,,,,,,problem_467
a specific item,the item,Python,a Python program,,,,,,,problem_467
a given doubly linked list,the item,Python,a Python program,,,,,,,problem_467
sequence depth,third,NumPy,a 2-D array,two 1-D arrays,a NumPy program,2,two,third axis,,problem_468
third axis,sequence depth,third,NumPy,a 2-D array,two 1-D arrays,a NumPy program,two,,,problem_468
third axis,sequence depth,third,NumPy,a 2-D array,two 1-D arrays,2,two,,,problem_468
third axis,sequence depth,third,NumPy,a 2-D array,a NumPy program,2,two,,,problem_468
third axis,sequence depth,third,NumPy,two 1-D arrays,a NumPy program,2,two,,,problem_468
third axis,sequence depth,third,a 2-D array,two 1-D arrays,a NumPy program,2,two,,,problem_468
third axis,sequence depth,NumPy,a 2-D array,two 1-D arrays,a NumPy program,2,two,,,problem_468
third axis,third,NumPy,a 2-D array,two 1-D arrays,a NumPy program,2,two,,,problem_468
sequence depth,third,NumPy,a 2-D array,two 1-D arrays,a NumPy program,2,two,,,problem_468
a given DataFrame,a specified column,whether two given words,Pandas,a Pandas program,two,DataFrame,,,,problem_469
DataFrame,a given DataFrame,a specified column,whether two given words,Pandas,two,,,,,problem_469
DataFrame,a given DataFrame,a specified column,whether two given words,a Pandas program,two,,,,,problem_469
DataFrame,a given DataFrame,a specified column,Pandas,a Pandas program,two,,,,,problem_469
DataFrame,a given DataFrame,whether two given words,Pandas,a Pandas program,two,,,,,problem_469
DataFrame,a specified column,whether two given words,Pandas,a Pandas program,two,,,,,problem_469
a given DataFrame,a specified column,whether two given words,Pandas,a Pandas program,two,,,,,problem_469
key-value pairs,module,collections,Python,a dictionary,a Python program,a sequence,lists,,,problem_470
lists,key-value pairs,module,collections,Python,a dictionary,a sequence,,,,problem_470
lists,key-value pairs,module,collections,Python,a Python program,a sequence,,,,problem_470
lists,key-value pairs,module,collections,a dictionary,a Python program,a sequence,,,,problem_470
lists,key-value pairs,module,Python,a dictionary,a Python program,a sequence,,,,problem_470
lists,key-value pairs,collections,Python,a dictionary,a Python program,a sequence,,,,problem_470
lists,module,collections,Python,a dictionary,a Python program,a sequence,,,,problem_470
key-value pairs,module,collections,Python,a dictionary,a Python program,a sequence,,,,problem_470
a given number,a scalar type,a given array,NumPy,a NumPy program toÃÂ test,complex number,,,,,problem_471
complex number,a given number,a scalar type,a given array,a NumPy program toÃÂ test,,,,,,problem_471
complex number,a given number,a scalar type,NumPy,a NumPy program toÃÂ test,,,,,,problem_471
